season,id,name,position,team,conference,countablePlays,averagePPA.all,averagePPA.pass,averagePPA.rush,averagePPA.firstDown,averagePPA.secondDown,averagePPA.thirdDown,averagePPA.standardDowns,averagePPA.passingDowns,totalPPA.all,totalPPA.pass,totalPPA.rush,totalPPA.firstDown,totalPPA.secondDown,totalPPA.thirdDown,totalPPA.standardDowns,totalPPA.passingDowns
2021,4684954,Marco Lee,RB,Virginia Tech,ACC,2,0.344,,0.344,0.964,-0.276,,0.344,,0.688,,0.688,0.964,-0.276,,0.688,
2021,4432705,Bryson Green,WR,Oklahoma State,Big 12,19,0.348,0.348,,0.475,0.054,0.504,0.22,0.569,6.618,6.618,,4.275,0.326,2.017,2.638,3.98
2021,4690602,Jacob Kraft,WR,Boston College,ACC,1,0.348,0.348,,0.348,,,0.348,,0.348,0.348,,0.348,,,0.348,
2021,4430686,Grant Wells,QB,Marshall,Sun Belt,276,0.349,0.333,0.473,0.146,0.51,0.477,0.263,0.51,96.314,81.169,15.146,18.31,53.007,20.504,47.328,48.986
2021,4243276,Todd Centeio,QB,Colorado State,Mountain West,442,0.349,0.349,0.35,0.102,0.375,0.597,0.26,0.459,154.269,123.852,30.417,16.039,45.404,88.41,63.758,90.512
2021,4429470,Nicky Dalmolin,TE,Duke,ACC,18,0.35,0.35,,-0.459,0.102,1.206,0.17,0.574,6.291,6.291,,-2.297,0.813,4.822,1.702,4.589
2021,4689590,Bryce Kennon,TE,Charlotte,Conference USA,3,0.351,0.351,,0.296,2.05,-1.292,0.296,0.379,1.054,1.054,,0.296,2.05,-1.292,0.296,0.758
2021,4697815,Rachaad White,RB,Arizona State,Pac-12,207,0.351,0.707,0.263,0.155,0.503,0.704,0.229,0.844,72.657,28.986,43.672,16.912,36.209,15.491,38.063,34.594
2021,4567097,Taulia Tagovailoa,QB,Maryland,Big Ten,535,0.352,0.351,0.362,0.221,0.44,0.447,0.282,0.462,188.313,170.553,17.76,49.727,77.895,53.63,92.223,96.09
2021,4242490,Braxton Burmeister,QB,Virginia Tech,ACC,336,0.352,0.309,0.479,0.153,0.383,0.667,0.214,0.531,118.197,77.521,40.676,19.597,38.693,64.712,40.677,77.521
2021,4426844,Elijah Higgins,WR,Stanford,Pac-12,60,0.352,0.352,,0.612,0.14,0.256,0.501,0.183,21.15,21.15,,12.856,2.527,4.863,16.035,5.115
2021,4426348,Jayden Daniels,QB,Arizona State,Pac-12,418,0.353,0.247,0.684,0.226,0.239,0.684,0.297,0.43,147.451,78.329,69.122,34.123,36.158,74.563,72.197,75.253
2021,4360230,Emory Jones,QB,Florida,SEC,480,0.353,0.374,0.295,0.195,0.433,0.672,0.285,0.479,169.385,131.039,38.347,40.122,62.833,77.905,88.852,80.533
2021,4368087,Henry Teeter,TE,Texas Tech,Big 12,3,0.354,1.026,-0.991,0.306,-0.991,1.747,0.354,,1.062,2.053,-0.991,0.306,-0.991,1.747,1.062,
2021,4686343,Braden Smith,WR,Louisville,ACC,25,0.354,0.379,-0.255,0.157,-0.185,0.1,0.516,-0.159,8.842,9.097,-0.255,1.57,-0.927,0.901,9.796,-0.954
2021,4361741,Brock Purdy,QB,Iowa State,Big 12,402,0.355,0.386,0.159,0.36,0.309,0.464,0.321,0.406,142.596,133.867,8.728,51.475,43.914,51.054,77.275,65.32
2021,4687456,Chris Jackson,WR,BYU,FBS Independents,10,0.355,0.585,-0.182,-0.192,0.517,-0.794,-0.113,1.056,3.548,4.094,-0.546,-0.766,2.069,-0.794,-0.677,4.225
2021,4239086,Desmond Ridder,QB,Cincinnati,American Athletic,494,0.355,0.333,0.457,0.366,0.418,0.193,0.403,0.263,175.225,135.917,39.309,76.495,68.145,21.79,130.844,44.382
2021,4429032,Hudson Card,QB,Texas,Big 12,101,0.355,0.354,0.36,-0.158,0.294,0.865,0.13,0.658,35.839,30.437,5.401,-5.514,8.53,30.269,7.535,28.304
2021,4429165,Len'Neth Whitehead,RB,Tennessee,SEC,33,0.356,0.835,0.341,0.317,0.197,1.116,0.53,-0.619,11.742,0.835,10.907,4.121,3.156,4.464,14.834,-3.093
2021,4246889,Michael Bollinger,TE,Liberty,FBS Independents,2,0.356,0.9,-0.189,-0.189,0.9,,-0.189,0.9,0.712,0.9,-0.189,-0.189,0.9,,-0.189,0.9
2021,4569364,Dominic DiNunzio,TE,TCU,Big 12,4,0.358,0.358,,1.884,-0.245,0.04,0.464,0.04,1.433,1.433,,1.884,-0.491,0.04,1.393,0.04
2021,4360707,I'Shawn Stewart,WR,Eastern Michigan,Mid-American,3,0.358,0.358,,0.647,0.214,,0.647,0.214,1.075,1.075,,0.647,0.428,,0.647,0.428
2021,4430775,Hayden Wolff,QB,Old Dominion,Sun Belt,214,0.358,0.36,-0.085,0.129,0.305,0.765,0.288,0.439,76.641,76.727,-0.085,10.483,22.539,42.827,32.783,43.858
2021,4714379,Seydou Traore,TE,Arkansas State,Sun Belt,6,0.359,0.359,,-0.372,1.479,-0.031,-0.372,1.089,2.152,2.152,,-0.743,2.957,-0.062,-1.115,3.267
2021,4874627,Nehemiah Martinez,WR,Texas Tech,Big 12,1,0.359,,0.359,,0.359,,,0.359,0.359,,0.359,,0.359,,,0.359
2021,4362915,Gerry Bohannon,QB,Baylor,Big 12,314,0.359,0.334,0.478,0.227,0.485,0.344,0.39,0.3,112.867,86.588,26.278,26.514,57.242,22.736,81.086,31.78
2021,4360175,Clayton Tune,QB,Houston,American Athletic,522,0.359,0.37,0.289,0.132,0.303,0.759,0.2,0.611,187.382,166.868,20.514,25.732,57.588,93.359,63.877,123.505
2021,4565761,Emani Bailey,RB,Louisiana,Sun Belt,110,0.36,0.681,0.309,0.196,0.43,0.778,0.228,0.808,39.559,10.22,29.339,11.2,15.903,12.455,19.35,20.208
2021,4035721,Jackson Anthrop,WR,Purdue,Big Ten,89,0.361,0.486,0.002,0.171,0.706,0.311,0.12,1.143,32.127,32.083,0.044,8.546,20.475,3.107,8.128,24
2021,4876030,Lincoln Sefcik,TE,South Alabama,Sun Belt,29,0.361,0.361,,0.129,0.172,1.038,0.258,0.591,10.475,10.475,,1.553,1.201,6.23,5.161,5.315
2021,4432731,Moliki Matavao,TE,Oregon,Pac-12,11,0.362,0.312,0.867,0.355,0.395,,0.362,,3.984,3.117,0.867,3.193,0.791,,3.984,
2021,4687413,Antario Brown,RB,Northern Illinois,Mid-American,80,0.363,,0.363,0.307,0.423,0.48,0.284,0.813,29.074,,29.074,13.196,13.956,1.921,19.316,9.757
2021,4426499,Hank Bachmeier,QB,Boise State,Mountain West,450,0.364,0.365,0.357,0.152,0.41,0.668,0.191,0.645,163.931,150.359,13.573,29.402,47.92,88.818,53.016,110.915
2021,4241724,DK Billingsley,RB,Troy,Sun Belt,11,0.364,2.096,-0.02,-0.049,-0.298,1.02,0.217,1.026,4.009,4.193,-0.184,-0.146,-0.894,4.081,1.957,2.052
2021,4429070,Shane Illingworth,QB,Oklahoma State,Big 12,53,0.364,0.365,0.326,0.139,0.285,0.872,0.199,0.596,19.267,18.616,0.651,3.192,3.42,14.816,6.154,13.113
2021,4570250,Trevor Wilson,WR,Kansas,Big 12,44,0.364,0.435,-0.01,0.076,0.322,1.074,0.242,0.626,16.016,16.089,-0.073,1.526,4.823,9.668,7.251,8.765
2021,4429435,Brady Cook,QB,Missouri,SEC,79,0.365,0.311,0.547,0.235,-0.047,1.005,0.183,0.715,28.809,18.956,9.853,7.045,-1.303,20.091,9.514,19.295
2021,4428557,Tyjae Spears,RB,Tulane,American Athletic,140,0.365,0.222,0.389,0.025,0.4,0.747,0.353,0.385,51.14,4.431,46.709,1.44,18.787,23.905,31.107,20.033
2021,3895797,Tre Tipton,WR,Pittsburgh,ACC,5,0.366,0.366,,0.512,0.933,-0.638,0.617,-0.638,1.831,1.831,,1.536,0.933,-0.638,2.469,-0.638
2021,4567241,Kinkead Dent,QB,Ole Miss,SEC,5,0.366,-0.408,3.458,0.355,-0.899,-0.543,0.541,-0.335,1.828,-1.63,3.458,0.355,-0.899,-1.086,2.163,-0.335
2021,4697799,Deonce Elliott,RB,Arizona State,Pac-12,2,0.367,,0.367,-0.118,0.852,,0.367,,0.734,,0.734,-0.118,0.852,,0.734,
2021,4370813,Wayne Taulapapa,RB,Virginia,ACC,70,0.367,0.467,0.348,0.019,0.355,1.344,0.3,0.547,25.667,5.135,20.532,0.498,12.421,9.407,15.277,10.39
2021,4431374,Marvin Scott III,RB,Nebraska,Big Ten,13,0.367,1.381,0.282,-0.061,0.297,3.709,0.367,,4.768,1.381,3.387,-0.426,1.485,3.709,4.768,
2021,4697623,Jayden de Laura,QB,Washington State,Pac-12,365,0.369,0.361,0.465,0.208,0.376,0.911,0.214,0.64,134.731,122.177,12.554,30.18,48.916,74.695,49.575,85.156
2021,4248071,Devin Darrington,RB,Virginia,ACC,36,0.369,1.132,0.274,0.371,0.356,0.385,0.378,0.31,13.281,4.529,8.752,8.894,2.846,1.542,11.729,1.552
2021,4426339,Spencer Rattler,QB,Oklahoma,Big 12,210,0.369,0.359,0.438,0.184,0.361,0.659,0.258,0.56,77.534,65.709,11.826,15.447,28.847,29.659,34.38,43.154
2021,4242512,Malik Willis,QB,Liberty,FBS Independents,493,0.37,0.234,0.75,0.31,0.277,0.566,0.415,0.292,182.398,84.944,97.455,61.989,42.961,68.43,129.213,53.185
2021,4242331,Jack Coan,QB,Notre Dame,FBS Independents,440,0.37,0.394,-0.029,0.155,0.261,0.781,0.217,0.597,162.884,163.611,-0.728,27.763,34.15,94.534,57.202,105.682
2021,4373230,Ryan Rizk,QB,Miami,ACC,3,0.37,0.505,0.101,0.607,,-0.104,0.607,-0.104,1.111,1.009,0.101,1.214,,-0.104,1.214,-0.104
2021,4686248,Nate Boerkircher,TE,Nebraska,Big Ten,2,0.37,0.37,,0.37,,,0.37,,0.739,0.739,,0.739,,,0.739,
2021,4369448,Darren Grainger,QB,Georgia State,Sun Belt,285,0.37,0.409,0.294,0.392,0.285,0.468,0.439,0.255,105.511,76.976,28.535,40.34,31.879,31.338,78.18,27.332
2021,4431299,Rome Odunze,WR,Washington,Pac-12,62,0.371,0.363,0.606,0.51,0.081,0.465,0.425,0.29,22.975,21.763,1.212,13.759,1.548,6.506,15.723,7.252
2021,4361032,Bryce Carpenter,QB,Coastal Carolina,Sun Belt,84,0.372,0.258,0.532,0.111,0.034,1.196,0.24,0.586,31.232,12.623,18.608,3.453,1.043,25.111,12.476,18.756
2021,4259506,Jamyest Williams,RB,Georgia State,Sun Belt,98,0.372,2.345,0.351,0.25,0.282,1.249,0.304,0.716,36.42,2.345,34.074,14.224,8.727,9.989,24.963,11.457
2021,4426875,Sam Howell,QB,North Carolina,ACC,522,0.372,0.276,0.65,0.117,0.501,0.668,0.237,0.578,194.056,106.914,87.143,24.804,86.683,84.17,75.036,119.02
2021,4241588,Elijah Cooks,WR,Nevada,Mountain West,12,0.373,0.373,,0.094,-0.95,1.906,-0.168,3.077,4.476,4.476,,0.659,-1.9,5.717,-1.679,6.155
2021,4426484,Marcus Major,RB,Oklahoma,Big 12,15,0.373,,0.373,0.438,-0.073,1.229,0.273,0.775,5.6,,5.6,3.507,-0.364,2.457,3.274,2.326
2021,4361732,Shocky Jacques-Louis,WR,Pittsburgh,ACC,33,0.374,0.481,-0.023,0.48,0.336,-0.013,0.338,0.47,12.338,12.496,-0.158,7.673,4.705,-0.04,8.111,4.227
2021,4574777,Dylan Leonard,TE,Georgia Tech,ACC,14,0.374,0.374,,0.023,0.503,0.531,0.712,-0.234,5.235,5.235,,0.091,3.02,2.124,6.407,-1.172
2021,4432612,Christian Veilleux,QB,Penn State,Big Ten,35,0.375,0.465,0.116,0.266,0.309,0.623,0.415,0.316,13.132,12.092,1.04,3.198,4.33,5.604,8.706,4.426
2021,4569611,Marcus Cisco,RB,Northwestern,Big Ten,8,0.375,,0.375,-0.126,-0.236,2.043,0.035,1.395,2.997,,2.997,-0.378,-0.709,4.085,0.208,2.79
2021,4431368,Tyler Savage,WR,East Carolina,American Athletic,3,0.375,0.375,,,0.375,,,0.375,1.125,1.125,,,1.125,,,1.125
2021,4570259,Daniel Richardson,QB,Central Michigan,Mid-American,255,0.376,0.423,-0.578,0.168,0.404,0.719,0.243,0.546,95.916,102.854,-6.938,16.636,36.727,41.711,34.733,61.183
2021,4048232,Jake Constantine,QB,Rice,Conference USA,158,0.378,0.388,0.276,0.291,0.373,0.614,0.14,0.7,59.674,55.812,3.862,16.572,16.778,30.064,12.749,46.925
2021,4363117,Kaleb Carter,WR,Louisiana,Sun Belt,5,0.378,0.378,,0.611,0.314,0.041,0.664,-0.05,1.891,1.891,,1.223,0.627,0.041,1.992,-0.101
2021,4430800,Julian Fleming,WR,Ohio State,Big Ten,16,0.378,0.378,,-0.152,1.226,0.643,0.255,0.91,6.052,6.052,,-1.364,6.131,1.285,3.321,2.73
2021,4692835,Jalen Brooks,WR,South Carolina,SEC,27,0.379,0.379,,0.334,0.531,0.782,0.476,0.273,10.223,10.223,,3.673,4.775,4.691,6.668,3.555
2021,4362788,Ben Bresnahan,TE,Vanderbilt,SEC,13,0.379,0.379,,0.107,0.192,0.729,0.671,0.129,4.929,4.929,,0.32,0.962,3.646,4.026,0.903
2021,4372572,Jack Eschenbach,TE,Wisconsin,Big Ten,4,0.379,0.379,,0.564,0.317,,0.465,0.293,1.515,1.515,,0.564,0.951,,0.929,0.586
2021,4606194,Seth Henigan,QB,Memphis,American Athletic,468,0.379,0.406,0.184,0.054,0.438,0.714,0.131,0.703,177.494,166.984,10.509,10.082,65.195,77.112,34.765,142.729
2021,4360492,Samson Evans,RB,Eastern Michigan,Mid-American,92,0.38,0.508,0.329,0.02,0.368,0.55,0.393,0.34,34.934,13.207,21.727,0.594,8.097,20.9,27.118,7.816
2021,4429316,DeCarlos Brooks,RB,California,Pac-12,11,0.38,0.3,0.388,0.578,0.143,,0.366,0.419,4.183,0.3,3.883,3.466,0.717,,2.927,1.256
2021,4365484,Noah Frith,WR,Liberty,FBS Independents,22,0.381,0.381,,0.717,0.645,-0.506,0.749,-0.263,8.378,8.378,,6.452,5.801,-1.517,10.481,-2.103
2021,4570047,TJ Jones,WR,UAB,Conference USA,10,0.381,0.408,0.274,0.555,-0.025,,0.446,-0.197,3.814,3.267,0.547,3.888,-0.074,,4.011,-0.197
2021,4571935,Jahmal Banks,WR,Wake Forest,ACC,9,0.382,0.382,,1.116,0.077,-0.298,1.064,-0.472,3.434,3.434,,3.349,0.383,-0.298,5.322,-1.888
2021,4361231,Reed Tyler,TE,Arkansas State,Sun Belt,3,0.382,0.382,,,0.382,,,0.382,1.147,1.147,,,1.147,,,1.147
2021,4240781,Bryant Koback,RB,Toledo,Mid-American,231,0.383,0.681,0.335,0.228,0.407,0.96,0.335,0.562,88.54,21.784,66.757,31.261,26.839,22.085,60.982,27.558
2021,3707332,Dahu Green,WR,Arkansas State,Sun Belt,16,0.384,0.384,,0.317,-0.16,1.47,0.361,0.435,6.143,6.143,,2.535,-0.801,4.409,3.966,2.177
2021,4687561,Cole Harrity,WR,New Mexico State,FBS Independents,32,0.386,0.386,,-0.016,0.276,1.073,0.4,0.36,12.351,12.351,,-0.189,3.585,6.439,8.393,3.959
2021,4589233,Dylan Goffney,WR,SMU,American Athletic,15,0.386,0.386,,0.336,0.249,0.554,0.204,0.748,5.786,5.786,,2.018,0.998,2.769,2.044,3.741
2021,4432710,TreVeyon Henderson,RB,Ohio State,Big Ten,211,0.386,1.066,0.282,0.323,0.296,0.796,0.351,0.558,81.46,29.851,51.609,38.103,19.512,19.888,61.368,20.092
2021,4586312,Jaylin Noel,WR,Iowa State,Big 12,34,0.389,0.389,,0.326,0.422,0.123,0.235,0.609,13.235,13.235,,5.212,2.951,1.233,4.705,8.53
2021,4426354,George Pickens,WR,Georgia,SEC,9,0.39,0.39,,0.909,-1.052,0.535,1.059,-0.947,3.512,3.512,,4.545,-2.104,1.071,6.353,-2.841
2021,4431081,Sage Ennis,TE,Clemson,ACC,1,0.391,0.391,,,0.391,,0.391,,0.391,0.391,,,0.391,,0.391,
2021,4568345,Shawn Naim,WR,Akron,Mid-American,2,0.391,0.391,,,-0.218,1,0.391,,0.782,0.782,,,-0.218,1,0.782,
2021,4568611,De'Von Fox,WR,Temple,American Athletic,6,0.391,0.531,-0.309,0.333,0.287,0.554,0.431,0.312,2.346,2.655,-0.309,0.665,0.573,1.108,1.722,0.624
2021,4692590,Jalin Hyatt,WR,Tennessee,SEC,33,0.391,0.381,0.708,-0.186,0.574,1.037,0.267,0.639,12.892,12.184,0.708,-2.047,9.753,5.185,5.868,7.025
2021,4372597,Jamarye Joiner,WR,Arizona,Pac-12,30,0.391,0.3,0.548,-0.153,0.288,1.36,0.208,0.706,11.721,5.691,6.03,-1.678,3.17,9.522,3.95,7.771
2021,4433970,J.J. McCarthy,QB,Michigan,Big Ten,81,0.391,0.354,0.483,-0.059,0.762,0.72,0.121,0.728,31.646,20.542,11.104,-1.815,23.623,10.806,5.433,26.213
2021,4429115,Gee Scott Jr.,WR,Ohio State,Big Ten,7,0.391,0.391,,-0.319,0.307,1.227,-0.543,1.092,2.737,2.737,,-0.637,0.92,2.455,-1.63,4.367
2021,4249295,Reece Udinski,QB,Maryland,Big Ten,14,0.392,0.392,,0.99,0.311,-0.44,0.484,0.056,5.494,5.494,,4.95,1.863,-1.319,5.327,0.167
2021,4259305,Bo Melton,WR,Rutgers,Big Ten,81,0.392,0.361,0.672,0.753,0.333,0.121,0.492,0.222,31.727,26.35,5.377,21.084,9.988,2.548,25.08,6.648
2021,4361435,Carson Strong,QB,Nevada,Mountain West,560,0.392,0.411,-0.296,0.25,0.321,0.77,0.266,0.593,219.473,223.907,-4.434,58.101,60.019,99.39,91.375,128.098
2021,4361418,Will Levis,QB,Kentucky,SEC,456,0.393,0.307,0.77,0.25,0.177,0.805,0.333,0.5,179.371,113.882,65.49,44.812,23.756,105.446,96.432,82.939
2021,4243322,Jake Haener,QB,Fresno State,Mountain West,553,0.393,0.414,0.162,0.316,0.289,0.634,0.321,0.523,217.236,209.609,7.627,78.707,48.764,80.53,114.745,102.49
2021,4427191,Dequan Finn,QB,Toledo,Mid-American,349,0.394,0.328,0.603,0.255,0.228,0.602,0.449,0.334,137.47,86.842,50.629,31.876,26.163,58.425,81.721,55.749
2021,4432637,Miyan Williams,RB,Ohio State,Big Ten,82,0.395,0.36,0.4,0.362,0.128,1.595,0.418,0.307,32.394,3.962,28.432,14.481,3.965,15.953,27.184,5.211
2021,4291782,Chase Cunningham,QB,Middle Tennessee,Conference USA,190,0.396,0.393,0.411,0.234,0.476,0.58,0.281,0.565,75.191,62.855,12.336,18.502,30.453,24.346,31.712,43.479
2021,4361254,Baylor Romney,QB,BYU,FBS Independents,68,0.396,0.45,-0.072,0.396,0.603,0.867,0.371,0.461,26.936,27.439,-0.503,13.848,9.04,11.271,18.181,8.755
2021,4362874,Matt Corral,QB,Ole Miss,SEC,520,0.397,0.337,0.597,0.334,0.399,0.435,0.356,0.463,206.599,134.318,72.281,74.143,64.248,48.283,114.396,92.203
2021,4567223,Mark-Antony Richards,RB,UCF,American Athletic,52,0.397,0.746,0.342,-0.108,0.785,0.646,0.336,0.598,20.625,5.223,15.402,-2.59,14.123,5.166,13.448,7.177
2021,4373959,Nick Mardner,WR,Hawai'i,Mountain West,65,0.397,0.397,,0.472,0.353,0.59,0.318,0.523,25.787,25.787,,14.151,4.941,11.205,12.712,13.075
2021,4568586,Beau Barker,WR,SMU,American Athletic,1,0.398,0.398,,0.398,,,0.398,,0.398,0.398,,0.398,,,0.398,
2021,4429153,Lideatrick Griffin,WR,Mississippi State,SEC,30,0.398,0.398,,0.313,0.517,0.416,0.279,0.605,11.951,11.951,,4.381,4.655,2.915,5.298,6.653
2021,4427243,Brett Gabbert,QB,Miami (OH),Mid-American,309,0.398,0.425,0.214,0.333,0.389,0.542,0.276,0.603,122.863,114.299,8.564,43.275,38.098,39.548,53.516,69.347
2021,4592832,Marcus Burke,WR,Florida,SEC,7,0.398,0.398,,-0.321,2.149,-0.224,-0.321,1.358,2.789,2.789,,-1.285,4.298,-0.224,-1.285,4.074
2021,4372770,Braden Lenzy,WR,Notre Dame,FBS Independents,60,0.398,0.356,0.858,0.05,0.725,1.51,0.235,0.778,23.872,19.58,4.292,1.698,11.602,12.077,9.864,14.008
2021,4244306,Jalen Walker,WR,Miami (OH),Mid-American,47,0.403,0.412,-0.019,0.171,1.128,0.174,0.155,0.769,18.952,18.972,-0.019,3.596,11.277,2.604,4.342,14.611
2021,4242506,Jaylon Redd,WR,Oregon,Pac-12,26,0.404,0.316,1.469,0.541,0.25,0.191,0.421,0.366,10.514,7.576,2.938,8.121,1.25,1.144,7.587,2.927
2021,4577305,Jemel Jones,QB,Army,FBS Independents,36,0.404,0.947,0.165,0.133,0.744,0.458,0.391,0.44,14.555,10.42,4.135,1.86,7.437,4.581,10.155,4.4
2021,4360331,Miles Kendrick,QB,Kansas,Big 12,30,0.404,0.421,0.379,0.629,0.071,-0.111,0.559,0.201,12.125,7.575,4.55,7.551,0.643,-0.668,9.507,2.619
2021,4685038,Phat Watts,WR,Tulane,American Athletic,21,0.404,0.404,,0.015,0.974,0.114,0.409,0.4,8.479,8.479,,0.09,5.842,0.796,3.683,4.796
2021,4429066,Jeff Sims,QB,Georgia Tech,ACC,231,0.404,0.394,0.433,0.259,0.187,0.831,0.361,0.477,93.243,68.992,24.251,25.4,13.264,46.547,52.721,40.522
2021,4427391,Kenny McIntosh,RB,Georgia,SEC,84,0.405,0.838,0.2,0.315,-0.054,1.039,0.387,0.463,34.007,22.618,11.389,11.981,-1.567,14.545,24.75,9.256
2021,4875197,Tiyon Evans,RB,Tennessee,SEC,87,0.406,1.097,0.355,0.411,0.304,0.656,0.351,0.652,35.345,6.585,28.76,15.601,8.209,12.455,24.906,10.439
2021,4251136,Spencer Curtis,WR,Oregon,Pac-12,1,0.407,0.407,,0.407,,,0.407,,0.407,0.407,,0.407,,,0.407,
2021,4036215,Max Bortenschlager,QB,Florida International,Conference USA,202,0.407,0.436,-0.406,0.248,0.338,0.624,0.293,0.535,82.165,85.007,-2.843,16.629,22.674,41.215,31.31,50.855
2021,4374303,JT Daniels,QB,Georgia,SEC,98,0.407,0.429,-0.281,0.084,0.169,1.16,0.157,0.819,39.898,40.74,-0.842,3.197,5.578,30.173,9.586,30.312
2021,4690143,LaJohntay Wester,WR,Florida Atlantic,Conference USA,43,0.407,0.445,-0.104,0.109,0.006,1.926,0.281,0.731,17.48,17.792,-0.312,1.971,0.101,15.407,8.711,8.769
2021,4243168,K.D. Nixon,WR,USC,Pac-12,2,0.407,0.407,,,,0.407,,0.407,0.814,0.814,,,,0.814,,0.814
2021,4037642,Austin Kendall,QB,Louisiana Tech,Conference USA,288,0.408,0.399,0.465,0.111,0.577,0.55,0.431,0.375,117.507,99.356,18.151,11.89,52.543,46.167,73.271,44.236
2021,4427569,Giles Jackson,WR,Washington,Pac-12,13,0.408,0.272,0.627,0.26,0.122,1.089,0.306,0.639,5.31,2.174,3.137,1.558,0.486,3.266,2.754,2.557
2021,4567149,KJ Jefferson,QB,Arkansas,SEC,404,0.408,0.409,0.404,0.364,0.126,0.677,0.385,0.441,164.695,121.054,43.64,60.723,14.208,77.817,91.943,72.751
2021,4432138,Mason Garcia,QB,East Carolina,American Athletic,10,0.409,1.586,0.114,0.888,-0.056,0.404,0.756,-0.113,4.086,3.171,0.915,1.775,-0.111,2.422,4.537,-0.451
2021,4431342,Brennan Presley,WR,Oklahoma State,Big 12,79,0.409,0.393,0.712,0.389,0.422,0.677,0.457,0.338,32.298,29.452,2.847,13.612,9.697,12.864,21.469,10.829
2021,4570046,Marquis Wilson,WR,Penn State,Big Ten,5,0.411,0.411,,,0.773,-1.039,,0.411,2.054,2.054,,,3.093,-1.039,,2.054
2021,4433965,Brandon Campbell,RB,USC,Pac-12,4,0.411,,0.411,,-0.145,2.078,,0.411,1.643,,1.643,,-0.435,2.078,,1.643
2021,4690157,Yasias Young,RB,South Florida,American Athletic,8,0.411,,0.411,-0.232,0.229,1.176,0.12,1.285,3.29,,3.29,-0.695,0.459,3.527,0.721,2.57
2021,4685769,Justin Robinson,WR,Georgia,SEC,4,0.412,0.412,,2.53,-0.295,,1.047,-0.224,1.646,1.646,,2.53,-0.884,,2.094,-0.447
2021,4240636,Robert Burns,RB,Connecticut,FBS Independents,13,0.412,-0.021,0.448,-0.215,0.255,0.908,0.543,-0.024,5.353,-0.021,5.374,-0.858,0.764,5.447,5.426,-0.073
2021,4427267,Kaylon Geiger,WR,Texas Tech,Big 12,69,0.412,0.392,0.516,0.291,0.34,1.404,0.341,0.613,28.414,22.743,5.672,11.055,7.479,9.827,17.378,11.037
2021,4430590,Payton Thorne,QB,Michigan State,Big Ten,455,0.413,0.403,0.479,0.237,0.293,0.705,0.283,0.594,187.86,159.587,28.274,41.765,40.125,91.605,75.034,112.826
2021,4613157,Jake Clemons,TE,Charlotte,Conference USA,4,0.414,0.414,,0.414,,,0.414,,1.655,1.655,,1.655,,,1.655,
2021,4566197,Tommy Spencer,TE,Oregon State,Pac-12,1,0.414,0.414,,,,0.414,0.414,,0.414,0.414,,,,0.414,0.414,
2021,4682509,Malik McClain,WR,Florida State,ACC,25,0.415,0.415,,0.035,0.031,1.394,0.283,0.752,10.363,10.363,,0.45,0.153,9.76,5.1,5.263
2021,4570183,Marcus Phillips Jr.,WR,UNLV,Mountain West,13,0.415,0.415,,0.91,0.078,0.985,0.461,0.341,5.398,5.398,,2.729,0.466,2.956,3.691,1.707
2021,4577324,Jakobi Buchanan,RB,Army,FBS Independents,135,0.415,,0.415,-0.075,0.255,0.59,0.431,0.29,56.086,,56.086,-3.229,8.408,24.209,51.735,4.35
2021,4429084,Anthony Richardson,QB,Florida,SEC,114,0.415,0.245,0.656,0.338,-0.047,0.944,0.444,0.346,47.299,16.447,30.853,17.25,-1.61,22.663,35.551,11.748
2021,4360649,Dimitri Stanley,WR,Colorado,Pac-12,17,0.416,0.558,-0.646,-0.187,0.139,0.833,0.276,0.514,7.074,8.367,-1.293,-0.747,0.836,4.164,1.929,5.145
2021,4689342,Omni Wells,RB,Mississippi State,SEC,3,0.416,0.416,,2.543,-0.647,,0.416,,1.249,1.249,,2.543,-1.293,,1.249,
2021,4373632,Jaren Hall,QB,BYU,FBS Independents,359,0.418,0.371,0.71,0.306,0.43,0.495,0.423,0.406,149.904,115.095,34.809,56.218,37.817,38.58,102.433,47.471
2021,4239994,Chase Brice,QB,Appalachian State,Sun Belt,450,0.418,0.427,0.353,0.413,0.272,0.563,0.442,0.379,188.175,169.819,18.356,74.743,39.506,61.338,124.549,63.626
2021,4430828,Mookie Cooper,WR,Missouri,SEC,22,0.419,0.698,-0.069,0.542,-0.03,0.686,0.451,0.31,9.221,9.772,-0.551,5.967,-0.178,3.431,7.669,1.552
2021,4243928,Jaetavian Toles,WR,Tulane,American Athletic,42,0.42,0.454,0.276,0.085,0.801,1.09,0.269,0.796,17.634,15.422,2.211,2.133,8.015,3.27,8.078,9.556
2021,4363537,Hassan Beydoun,WR,Eastern Michigan,Mid-American,119,0.42,0.43,-0.156,0.301,0.39,0.81,0.349,0.567,50.028,50.34,-0.312,15.636,14.435,18.638,27.901,22.127
2021,4569031,Darren Wilson,WR,Iowa State,Big 12,11,0.421,0.421,,0.11,0.967,,0.11,0.967,4.636,4.636,,0.767,3.869,,0.767,3.869
2021,4360691,Travis Dye,RB,Oregon,Pac-12,262,0.421,0.514,0.396,0.171,0.506,0.868,0.348,0.722,110.264,28.265,81.999,20.565,42.977,43.419,73.447,36.817
